Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2022-09-13,152.2,152.2,137.06,137.06,13,18,4,1
2022-09-14,135.62,148.2,135.62,140.06,13,18,4,1
2022-09-15,141.5,143.6,138.9,143.58,13,18,4,1
2022-09-16,143.5,145.62,140.0,144.68,13,18,4,1
2022-09-19,144.68,144.68,138.5,140.0,13,18,4,1
2022-09-20,143.08,151.0,143.0,148.0,13,18,4,1
2022-09-21,147.98,147.98,142.0,144.0,13,18,4,1
2022-09-22,144.0,145.9,143.26,145.58,13,18,4,1
2022-09-23,147.0,147.0,140.0,140.0,13,18,4,1
2022-09-26,139.4,146.0,136.0,136.0,13,18,4,1
2022-09-27,136.44,143.78,136.44,143.68,13,18,4,1
2022-09-28,143.68,143.68,139.3,143.68,13,18,4,1
2022-09-29,140.2,144.42,133.4,133.4,13,18,4,1
2022-09-30,135.0,139.98,133.5,136.26,13,18,4,1
2022-10-03,136.3,137.48,134.2,134.5,13,18,4,1
2022-10-04,135.0,142.5,135.0,142.5,13,18,4,1
2022-10-05,142.48,142.48,136.14,136.14,13,18,4,1
2022-10-06,136.2,139.5,132.6,136.0,13,18,4,1
2022-10-07,134.08,141.4,132.7,137.02,13,18,4,1
2022-10-10,134.08,141.0,131.7,134.0,13,18,4,1
2022-10-11,134.0,134.0,129.6,130.84,13,18,4,1
2022-10-12,130.84,133.0,129.7,129.7,13,18,4,1
2022-10-13,129.6,131.5,128.0,129.36,13,18,4,1
2022-10-14,130.48,132.0,129.0,129.0,13,18,4,1
2022-10-17,129.9,130.0,125.02,126.22,13,18,4,1
2022-10-18,126.5,127.0,120.7,122.0,13,18,4,1
2022-10-19,122.0,123.98,118.0,118.0,13,18,4,1
2022-10-20,117.56,119.9,112.0,113.4,13,18,4,1
2022-10-21,110.0,113.48,109.84,110.1,13,18,4,1
2022-10-24,110.0,110.0,101.52,103.0,13,18,4,1
2022-10-25,105.0,107.0,103.0,107.0,13,18,4,1
