Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2023-01-02,11405.37,11559.26,11400.2,11540.47,18,24,3,1
2023-01-03,11550.18,11691.98,11550.18,11653.45,18,24,3,1
2023-01-04,11693.93,11769.11,11660.2,11752.74,18,24,3,1
2023-01-05,11756.5,11996.48,11756.5,11915.21,18,24,3,1
2023-01-09,12023.37,12129.86,11963.67,12129.86,18,24,3,1
2023-01-10,12123.63,12240.0,12072.01,12231.85,18,24,3,1
2023-01-11,12251.67,12303.1,12164.25,12176.93,18,24,3,1
2023-01-12,12193.7,12253.15,12113.83,12136.42,18,24,3,1
2023-01-13,12175.92,12195.06,12106.8,12150.6,18,24,3,1
2023-01-16,12203.2,12235.66,12116.92,12227.77,18,24,3,1
2023-01-17,12242.18,12252.9,12148.78,12200.96,18,24,3,1
2023-01-18,12204.24,12281.62,12166.1,12192.98,18,24,3,1
2023-01-19,12158.73,12203.81,12069.77,12169.29,18,24,3,1
2023-01-20,12213.63,12252.7,12145.49,12184.67,18,24,3,1
2023-01-23,12271.59,12353.89,12255.72,12324.58,18,24,3,1
2023-01-24,12357.21,12386.31,12198.32,12220.65,18,24,3,1
2023-01-25,12248.61,12248.61,12056.58,12080.99,18,24,3,1
2023-01-26,12165.48,12262.18,12117.05,12212.03,18,24,3,1
2023-01-27,12218.21,12263.58,12193.49,12207.79,18,24,3,1
2023-01-30,12181.49,12192.82,12040.52,12046.01,18,24,3,1
2023-01-31,12065.16,12204.12,12048.12,12204.12,18,24,3,1
2023-02-01,12215.74,12259.31,12120.35,12120.35,18,24,3,1
2023-02-02,12219.73,12329.98,12194.98,12296.28,18,24,3,1
2023-02-03,12323.33,12406.14,12313.17,12347.4,18,24,3,1
2023-02-06,12333.66,12341.65,12138.98,12149.42,18,24,3,1
2023-02-07,12192.58,12196.51,12089.19,12160.39,18,24,3,1
2023-02-08,12209.64,12386.94,12209.64,12360.07,18,24,3,1
2023-02-09,12407.39,12582.1,12407.39,12582.1,18,24,3,1
2023-02-10,12515.75,12573.88,12299.02,12364.64,18,24,3,1
2023-02-13,12383.61,12396.46,12218.3,12265.12,18,24,3,1
2023-02-14,12340.67,12348.12,12256.19,12267.47,18,24,3,1
2023-02-15,12291.44,12421.85,12257.84,12404.41,18,24,3,1
2023-02-16,12507.5,12552.41,12434.15,12525.9,18,24,3,1
2023-02-17,12507.2,12552.09,12454.23,12541.64,18,24,3,1
2023-02-20,12549.61,12577.53,12489.3,12512.62,18,24,3,1
2023-02-21,12512.42,12541.15,12348.27,12363.9,18,24,3,1
2023-02-22,12347.67,12360.49,12226.16,12342.14,18,24,3,1
2023-02-23,12402.18,12424.32,12330.7,12409.88,18,24,3,1
2023-02-24,12429.43,12436.96,12313.02,12339.18,18,24,3,1
2023-02-27,12363.23,12406.49,12309.32,12367.21,18,24,3,1
2023-02-28,12334.62,12476.19,12324.55,12423.96,18,24,3,1
2023-03-01,12472.99,12507.9,12413.73,12453.66,18,24,3,1
2023-03-02,12444.5,12444.5,12320.88,12342.69,18,24,3,1
2023-03-03,12418.0,12525.62,12402.27,12525.62,18,24,3,1
