Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2023-05-05,4.9,4.98,4.9,4.98,56,74,7,1
2023-05-08,4.98,4.98,4.76,4.76,56,74,7,1
2023-05-09,4.94,4.94,4.94,4.94,56,74,7,1
2023-05-10,4.74,4.86,4.74,4.86,56,74,7,1
2023-05-11,4.77,4.89,4.77,4.89,56,74,7,1
2023-05-12,4.89,4.89,4.77,4.88,56,74,7,1
2023-05-15,4.79,4.89,4.79,4.89,56,74,7,1
2023-05-16,4.9,4.9,4.8,4.89,56,74,7,1
2023-05-17,4.89,4.89,4.81,4.81,56,74,7,1
2023-05-18,4.9,4.94,4.85,4.85,56,74,7,1
2023-05-19,4.85,4.85,4.82,4.82,56,74,7,1
2023-05-22,4.79,4.79,4.78,4.78,56,74,7,1
2023-05-23,4.77,4.92,4.5,4.91,56,74,7,1
2023-05-24,4.65,4.87,4.54,4.87,56,74,7,1
2023-05-25,4.6,4.87,4.6,4.7,56,74,7,1
2023-05-26,4.7,4.7,4.6,4.7,56,74,7,1
2023-05-29,4.7,4.7,4.54,4.54,56,74,7,1
2023-05-30,4.52,4.52,4.52,4.52,56,74,7,1
2023-05-31,4.52,4.64,4.26,4.64,56,74,7,1
2023-06-01,4.64,4.64,4.18,4.3,56,74,7,1
2023-06-02,4.24,4.6,4.24,4.6,56,74,7,1
2023-06-05,4.6,4.62,4.28,4.62,56,74,7,1
2023-06-06,4.62,4.62,4.32,4.62,56,74,7,1
2023-06-07,4.32,4.6,4.32,4.6,56,74,7,1
2023-06-09,4.45,4.6,4.45,4.6,56,74,7,1
2023-06-12,4.45,4.45,4.42,4.42,56,74,7,1
2023-06-13,4.5,4.65,4.5,4.65,56,74,7,1
2023-06-14,4.65,4.7,4.44,4.69,56,74,7,1
2023-06-15,4.49,4.7,4.49,4.7,56,74,7,1
2023-06-16,4.49,4.88,4.49,4.88,56,74,7,1
2023-06-19,4.88,4.89,4.52,4.89,56,74,7,1
2023-06-20,4.89,4.94,4.58,4.93,56,74,7,1
2023-06-21,4.94,4.94,4.93,4.94,56,74,7,1
2023-06-22,4.93,4.93,4.9,4.9,56,74,7,1
2023-06-23,4.9,4.97,4.9,4.97,56,74,7,1
2023-06-26,4.98,4.98,4.64,4.97,56,74,7,1
2023-06-27,4.97,4.97,4.71,4.71,56,74,7,1
2023-06-28,4.71,4.97,4.71,4.97,56,74,7,1
2023-06-29,4.95,4.95,4.74,4.74,56,74,7,1
2023-06-30,4.77,4.95,4.74,4.93,56,74,7,1
2023-07-03,4.74,4.75,4.71,4.75,56,74,7,1
2023-07-04,4.75,4.89,4.75,4.89,56,74,7,1
2023-07-05,4.71,4.89,4.71,4.89,56,74,7,1
2023-07-06,4.89,4.89,4.69,4.89,56,74,7,1
2023-07-07,4.72,4.95,4.72,4.95,56,74,7,1
2023-07-10,4.77,4.96,4.77,4.96,56,74,7,1
2023-07-11,4.95,4.97,4.79,4.79,56,74,7,1
2023-07-12,4.95,4.96,4.82,4.96,56,74,7,1
2023-07-13,4.83,4.95,4.83,4.95,56,74,7,1
2023-07-14,4.95,4.95,4.8,4.95,56,74,7,1
2023-07-17,4.95,4.95,4.81,4.91,56,74,7,1
2023-07-18,4.83,4.96,4.83,4.95,56,74,7,1
2023-07-19,4.96,4.97,4.9,4.9,56,74,7,1
2023-07-20,4.92,4.97,4.9,4.9,56,74,7,1
2023-07-21,4.9,4.96,4.9,4.95,56,74,7,1
2023-07-24,4.89,5.36,4.89,5.32,56,74,7,1
2023-07-25,5.32,5.32,5.2,5.26,56,74,7,1
2023-07-26,5.26,5.34,5.26,5.34,56,74,7,1
2023-07-27,5.28,5.34,5.28,5.34,56,74,7,1
2023-07-28,5.34,5.34,5.24,5.24,56,74,7,1
2023-07-31,5.26,5.36,5.16,5.22,56,74,7,1
2023-08-01,5.22,5.24,5.06,5.12,56,74,7,1
2023-08-02,5.16,5.32,5.08,5.32,56,74,7,1
2023-08-03,5.14,5.32,5.08,5.08,56,74,7,1
2023-08-04,5.1,5.12,5.0,5.1,56,74,7,1
2023-08-07,4.9,5.22,4.9,5.22,56,74,7,1
2023-08-08,5.2,5.2,4.95,5.14,56,74,7,1
2023-08-09,5.14,5.14,4.95,4.96,56,74,7,1
2023-08-10,4.96,5.04,4.82,5.04,56,74,7,1
2023-08-11,5.04,5.04,4.9,5.04,56,74,7,1
2023-08-14,5.04,5.04,5.0,5.0,56,74,7,1
2023-08-16,4.89,5.1,4.89,4.89,56,74,7,1
