Date,Open,High,Low,Close,Adjusted_close,Volume
2022-11-14,5.18,5.18,5.18,5.18,5.18,638
2022-11-15,5.0,5.0,5.0,5.0,5.0,120
2022-11-16,5.2,5.2,5.2,5.2,5.2,9
2022-11-17,5.2,5.2,5.2,5.2,5.2,86
2022-11-18,5.0,5.0,5.0,5.0,5.0,338
2022-11-21,5.0,5.18,5.0,5.18,5.18,1311
2022-11-22,5.18,5.2,5.18,5.2,5.2,360
2022-11-23,5.2,5.2,5.2,5.2,5.2,22
2022-11-24,5.2,5.2,5.2,5.2,5.2,554
2022-11-25,5.2,5.2,5.2,5.2,5.2,1723
2022-11-28,5.2,5.2,5.2,5.2,5.2,1253
2022-11-29,5.2,5.2,5.0,5.0,5.0,621
2022-11-30,5.18,5.18,5.08,5.08,5.08,63
2022-12-01,5.1,5.1,5.1,5.1,5.1,3067
2022-12-02,5.1,5.2,5.1,5.2,5.2,483
2022-12-05,5.1,5.1,5.1,5.1,5.1,811
2022-12-06,5.18,5.18,5.18,5.18,5.18,707
2022-12-07,5.2,5.2,5.16,5.16,5.16,28
2022-12-08,5.16,5.16,5.16,5.16,5.16,38
2022-12-09,5.02,5.02,5.02,5.02,5.02,1399
2022-12-12,5.02,5.02,5.02,5.02,5.02,498
2022-12-13,5.0,5.0,5.0,5.0,5.0,2738
2022-12-14,5.0,5.02,5.0,5.02,5.02,758
2022-12-15,6.3,6.6,6.3,6.6,6.6,29686
2022-12-16,7.0,7.0,6.9,6.9,6.9,16853
2022-12-19,6.78,6.78,6.46,6.46,6.46,3008
2022-12-20,6.02,6.4,6.02,6.4,6.4,2316
2022-12-21,6.14,6.14,5.9,5.9,5.9,1723
2022-12-22,6.0,6.0,5.54,5.54,5.54,271
2022-12-23,5.62,5.62,5.56,5.56,5.56,1341
2022-12-27,5.54,5.54,5.4,5.4,5.4,5770
2022-12-28,5.34,5.6,5.34,5.6,5.6,3320
2022-12-29,5.38,5.42,5.38,5.42,5.42,456
2022-12-30,5.64,5.64,5.6,5.6,5.6,1968
2023-01-02,5.52,5.74,5.52,5.74,5.74,1142
2023-01-03,6.0,6.0,5.98,5.98,5.98,6
2023-01-04,6.0,6.1,6.0,6.1,6.1,285
2023-01-05,6.0,6.0,5.9,5.9,5.9,752
2023-01-09,6.1,6.16,6.1,6.16,6.16,2471
2023-01-10,6.4,6.4,6.38,6.38,6.38,1837
2023-01-11,6.0,6.0,6.0,6.0,6.0,1510
2023-01-12,6.2,6.2,6.18,6.18,6.18,128
2023-01-13,6.0,6.0,6.0,6.0,6.0,501
2023-01-16,6.0,6.0,6.0,6.0,6.0,214
2023-01-17,6.0,6.16,6.0,6.16,6.16,50
2023-01-18,6.18,6.18,6.16,6.16,6.16,32
2023-01-19,6.14,6.16,6.14,6.16,6.16,86
2023-01-20,6.16,6.16,6.16,6.16,6.16,575
2023-01-23,6.14,6.14,6.14,6.14,6.14,31
2023-01-24,6.16,6.16,6.0,6.0,6.0,449
2023-01-25,6.16,6.16,6.16,6.16,6.16,60
2023-01-26,6.16,6.16,6.0,6.0,6.0,180
2023-01-27,5.96,6.16,5.96,6.16,6.16,330
2023-01-30,6.16,6.16,6.16,6.16,6.16,181
2023-01-31,6.16,6.16,6.16,6.16,6.16,193
2023-02-01,6.18,6.18,6.06,6.06,6.06,290
