Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2023-06-16,0.74,0.75,0.74,0.75,-1,-1,0,0
2023-06-19,0.744,0.75,0.742,0.75,-1,-1,0,0
2023-06-20,0.75,0.75,0.738,0.74,-1,-1,0,0
2023-06-21,0.75,0.75,0.734,0.75,-1,-1,0,0
2023-06-22,0.748,0.75,0.748,0.75,-1,-1,0,0
2023-06-23,0.75,0.75,0.74,0.748,-1,-1,0,0
2023-06-26,0.74,0.748,0.74,0.748,-1,-1,0,0
2023-06-27,0.74,0.744,0.74,0.744,-1,-1,0,0
2023-06-28,0.74,0.75,0.74,0.748,-1,-1,0,0
2023-06-29,0.752,0.752,0.72,0.74,-1,-1,0,0
2023-06-30,0.74,0.748,0.73,0.734,-1,-1,0,0
2023-07-03,0.736,0.746,0.73,0.746,-1,-1,0,0
2023-07-04,0.74,0.742,0.73,0.742,-1,-1,0,0
2023-07-05,0.73,0.746,0.726,0.74,-1,-1,0,0
2023-07-06,0.744,0.744,0.714,0.74,-1,-1,0,0
2023-07-07,0.738,0.744,0.734,0.74,-1,-1,0,0
2023-07-10,0.74,0.75,0.74,0.75,-1,-1,0,0
2023-07-11,0.75,0.752,0.74,0.752,-1,-1,0,0
2023-07-12,0.754,0.756,0.74,0.756,-1,-1,0,0
2023-07-13,0.75,0.75,0.73,0.744,-1,-1,0,0
2023-07-14,0.75,0.78,0.75,0.78,-1,-1,0,0
2023-07-17,0.78,0.792,0.762,0.78,-1,-1,0,0
2023-07-18,0.766,0.774,0.75,0.768,-1,-1,0,0
2023-07-19,0.764,0.768,0.752,0.766,-1,-1,0,0
2023-07-20,0.766,0.778,0.752,0.778,-1,-1,0,0
2023-07-21,0.774,0.774,0.756,0.772,-1,-1,0,0
2023-07-24,0.762,0.776,0.752,0.772,-1,-1,0,0
2023-07-25,0.76,0.77,0.752,0.76,-1,-1,0,0
2023-07-26,0.766,0.766,0.762,0.766,-1,-1,0,0
2023-07-27,0.756,0.756,0.75,0.754,-1,-1,0,0
2023-07-28,0.75,0.752,0.736,0.75,-1,-1,0,0
2023-07-31,0.748,0.75,0.74,0.75,-1,-1,0,0
2023-08-01,0.75,0.754,0.736,0.748,-1,-1,0,0
2023-08-02,0.75,0.75,0.74,0.75,-1,-1,0,0
2023-08-03,0.744,0.752,0.74,0.75,-1,-1,0,0
2023-08-04,0.75,0.75,0.74,0.75,-1,-1,0,0
2023-08-07,0.744,0.75,0.742,0.75,-1,-1,0,0
2023-08-08,0.744,0.752,0.724,0.742,-1,-1,0,0
2023-08-09,0.734,0.75,0.726,0.726,-1,-1,0,0
2023-08-10,0.728,0.75,0.72,0.75,-1,-1,0,0
2023-08-11,0.748,0.748,0.73,0.746,-1,-1,0,0
2023-08-14,0.746,0.746,0.73,0.74,-1,-1,0,0
2023-08-16,0.74,0.74,0.722,0.73,-1,-1,0,0
2023-08-17,0.738,0.746,0.722,0.74,-1,-1,0,0
2023-08-18,0.738,0.738,0.722,0.736,-1,-1,0,0
2023-08-21,0.728,0.74,0.724,0.74,-1,-1,0,0
2023-08-22,0.74,0.742,0.728,0.738,-1,-1,0,0
2023-08-23,0.738,0.738,0.732,0.738,-1,-1,0,0
2023-08-24,0.732,0.738,0.728,0.738,-1,-1,0,0
2023-08-25,0.738,0.738,0.72,0.738,-1,-1,0,0
2023-08-28,0.74,0.74,0.732,0.738,-1,-1,0,0
2023-08-29,0.738,0.74,0.724,0.74,-1,-1,0,0
2023-08-30,0.73,0.742,0.726,0.74,-1,-1,0,0
2023-08-31,0.732,0.74,0.732,0.74,-1,-1,0,0
2023-09-01,0.732,0.74,0.722,0.74,-1,-1,0,0
2023-09-04,0.74,0.74,0.7,0.73,-1,-1,0,0
2023-09-05,0.72,0.732,0.71,0.728,-1,-1,0,0
2023-09-06,0.72,0.726,0.7,0.72,-1,-1,0,0
2023-09-07,0.712,0.722,0.65,0.654,-1,-1,0,0
2023-09-08,0.668,0.694,0.648,0.664,-1,-1,0,0
2023-09-11,0.67,0.67,0.64,0.652,-1,-1,0,0
