Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2023-04-14,12.25,12.5,12.25,12.5,71,95,1,1
2023-04-17,12.25,12.3,12.25,12.3,71,95,1,1
2023-04-18,12.25,12.5,12.25,12.3,71,95,1,1
2023-04-19,12.35,12.5,12.25,12.5,71,95,1,1
2023-04-20,12.25,12.25,12.25,12.25,71,95,1,1
2023-04-21,12.25,12.5,12.25,12.3,71,95,1,1
2023-04-24,12.25,12.25,12.25,12.25,71,95,1,1
2023-04-25,12.3,12.3,12.25,12.25,71,95,1,1
2023-04-26,12.3,12.5,12.3,12.4,71,95,1,1
2023-04-27,12.3,12.4,12.25,12.4,71,95,1,1
2023-04-28,12.4,12.5,12.4,12.4,71,95,1,1
2023-05-02,12.2,12.5,12.0,12.35,71,95,1,1
2023-05-04,12.05,12.35,12.05,12.35,71,95,1,1
2023-05-05,12.1,12.3,12.1,12.3,71,95,1,1
2023-05-08,12.1,12.3,12.1,12.3,71,95,1,1
2023-05-09,12.15,12.25,12.15,12.15,71,95,1,1
2023-05-10,12.25,12.55,12.2,12.2,71,95,1,1
2023-05-11,12.2,12.5,12.2,12.3,71,95,1,1
2023-05-12,12.4,12.5,12.4,12.5,71,95,1,1
2023-05-15,12.5,12.5,12.5,12.5,71,95,1,1
2023-05-16,12.35,12.6,12.25,12.6,71,95,1,1
2023-05-17,12.6,12.6,12.25,12.25,71,95,1,1
2023-05-18,12.25,12.25,12.25,12.25,71,95,1,1
2023-05-19,12.25,12.25,12.25,12.25,71,95,1,1
2023-05-22,12.25,12.3,12.25,12.25,71,95,1,1
2023-05-23,12.3,12.45,12.25,12.45,71,95,1,1
2023-05-24,12.5,12.5,12.35,12.35,71,95,1,1
2023-05-25,12.35,12.55,12.3,12.3,71,95,1,1
2023-05-26,12.3,12.3,12.3,12.3,71,95,1,1
2023-05-29,12.5,12.5,12.1,12.5,71,95,1,1
2023-05-30,12.5,12.5,12.25,12.25,71,95,1,1
2023-05-31,12.4,12.4,12.0,12.0,71,95,1,1
2023-06-01,12.0,12.3,12.0,12.3,71,95,1,1
2023-06-02,12.0,12.45,12.0,12.45,71,95,1,1
2023-06-05,12.4,12.45,12.3,12.3,71,95,1,1
2023-06-06,12.3,12.5,12.25,12.5,71,95,1,1
2023-06-07,12.5,12.55,12.15,12.15,71,95,1,1
2023-06-09,12.2,13.0,12.2,13.0,71,95,1,1
2023-06-12,12.5,13.3,12.5,13.3,71,95,1,1
2023-06-13,12.8,13.0,12.7,12.7,71,95,1,1
2023-06-14,12.7,13.0,12.7,12.7,71,95,1,1
2023-06-15,12.7,13.9,12.7,13.9,71,95,1,1
2023-06-16,13.65,14.3,13.5,13.7,71,95,1,1
2023-06-19,13.6,13.95,13.5,13.5,71,95,1,1
2023-06-20,13.5,13.5,13.1,13.45,71,95,1,1
2023-06-21,13.45,13.5,13.45,13.5,71,95,1,1
2023-06-22,13.2,13.45,13.15,13.15,71,95,1,1
2023-06-23,13.25,13.25,13.2,13.2,71,95,1,1
2023-06-26,13.2,13.25,13.15,13.2,71,95,1,1
2023-06-27,13.2,13.6,13.2,13.4,71,95,1,1
2023-06-28,13.25,13.25,13.25,13.25,71,95,1,1
2023-06-29,13.45,13.6,13.45,13.55,71,95,1,1
2023-06-30,13.8,14.1,13.8,14.1,71,95,1,1
2023-07-03,14.1,14.1,13.6,13.6,71,95,1,1
2023-07-04,13.6,14.95,13.6,14.95,71,95,1,1
2023-07-05,14.8,15.25,14.05,15.0,71,95,1,1
2023-07-06,14.5,14.5,14.5,14.5,71,95,1,1
2023-07-07,14.55,14.6,14.55,14.55,71,95,1,1
2023-07-10,14.6,14.6,14.6,14.6,71,95,1,1
2023-07-11,14.65,14.7,14.15,14.15,71,95,1,1
2023-07-12,14.45,14.45,14.45,14.45,71,95,1,1
2023-07-13,14.45,14.45,14.2,14.25,71,95,1,1
2023-07-14,14.2,14.45,14.1,14.45,71,95,1,1
2023-07-17,14.05,14.45,14.05,14.45,71,95,1,1
2023-07-18,14.45,14.45,13.9,13.9,71,95,1,1
2023-07-19,13.9,13.9,13.65,13.65,71,95,1,1
2023-07-20,13.7,13.9,13.65,13.9,71,95,1,1
2023-07-21,13.95,13.95,13.7,13.7,71,95,1,1
2023-07-24,13.7,13.7,13.7,13.7,71,95,1,1
2023-07-25,13.75,13.75,13.75,13.75,71,95,1,1
2023-07-26,14.0,14.0,13.9,13.9,71,95,1,1
2023-07-27,13.9,13.9,13.65,13.65,71,95,1,1
2023-07-31,13.7,13.9,13.65,13.9,71,95,1,1
2023-08-01,13.9,13.9,13.9,13.9,71,95,1,1
2023-08-02,13.75,13.9,13.75,13.9,71,95,1,1
2023-08-03,13.85,13.95,13.85,13.9,71,95,1,1
2023-08-04,14.0,14.0,13.9,13.9,71,95,1,1
2023-08-07,13.9,14.4,13.9,14.4,71,95,1,1
2023-08-08,14.2,14.3,14.1,14.3,71,95,1,1
2023-08-09,14.3,14.3,14.3,14.3,71,95,1,1
2023-08-10,14.1,14.7,14.1,14.7,71,95,1,1
2023-08-11,14.55,14.65,14.55,14.65,71,95,1,1
2023-08-14,14.8,14.8,14.2,14.6,71,95,1,1
2023-08-16,14.35,14.55,14.35,14.35,71,95,1,1
2023-08-17,14.1,14.5,14.0,14.1,71,95,1,1
2023-08-18,14.1,14.1,14.0,14.1,71,95,1,1
2023-08-21,14.1,14.1,14.0,14.0,71,95,1,1
2023-08-22,14.0,14.15,14.0,14.05,71,95,1,1
2023-08-23,14.05,14.05,13.9,13.9,71,95,1,1
2023-08-24,13.85,13.85,13.85,13.85,71,95,1,1
2023-08-25,13.8,14.0,13.8,14.0,71,95,1,1
2023-08-28,14.0,14.0,14.0,14.0,71,95,1,1
2023-08-29,13.9,14.0,13.9,14.0,71,95,1,1
2023-08-30,14.0,14.15,14.0,14.15,71,95,1,1
2023-08-31,14.15,14.85,14.15,14.65,71,95,1,1
2023-09-01,14.65,14.65,14.5,14.5,71,95,1,1
2023-09-04,14.5,14.6,14.5,14.5,71,95,1,1
2023-09-05,14.1,15.95,14.1,15.4,71,95,1,1
2023-09-06,15.4,15.45,15.0,15.0,71,95,1,1
2023-09-07,15.0,15.0,14.4,14.4,71,95,1,1
2023-09-08,14.4,14.85,14.4,14.75,71,95,1,1
2023-09-11,14.75,14.75,14.4,14.4,71,95,1,1
