Date,Open,High,Low,Close,Adjusted_close,Volume
2023-03-06,98.8,98.8,95.8,95.8,95.8,1062
2023-03-07,95.8,96.8,93.2,93.6,93.6,1489
2023-03-08,93.6,97.8,93.2,94.8,94.8,2582
2023-03-09,96.6,105.0,93.2,103.0,103.0,11928
2023-03-10,100.5,105.0,98.6,104.0,104.0,9081
2023-03-13,104.5,104.5,96.0,98.6,98.6,3638
2023-03-14,100.0,101.5,95.2,97.4,97.4,2467
2023-03-15,97.0,98.8,94.0,94.0,94.0,2533
2023-03-16,94.0,96.0,93.4,94.0,94.0,1385
2023-03-17,96.0,110.0,95.6,106.5,106.5,26886
2023-03-20,107.0,109.5,103.0,106.0,106.0,6339
2023-03-21,106.5,118.5,105.0,117.0,117.0,6873
2023-03-22,118.0,122.5,115.0,117.0,117.0,7297
2023-03-23,117.0,125.5,117.0,121.5,121.5,6783
2023-03-24,120.0,120.0,110.5,115.0,115.0,5466
2023-03-27,114.0,114.0,108.5,110.0,110.0,1958
2023-03-28,110.0,110.0,106.0,109.0,109.0,3165
2023-03-29,108.0,114.0,106.0,106.5,106.5,2149
2023-03-30,113.0,120.0,110.5,120.0,120.0,4436
2023-03-31,120.0,132.0,117.0,130.0,130.0,16051
2023-04-03,130.0,132.5,121.5,130.0,130.0,7725
2023-04-04,130.0,138.0,130.0,135.0,135.0,6209
2023-04-05,136.0,138.0,133.0,136.5,136.5,2365
2023-04-06,138.0,145.0,136.5,140.0,140.0,5488
2023-04-11,140.0,148.0,139.0,144.5,144.5,2439
2023-04-12,143.0,147.0,136.5,140.0,140.0,3497
2023-04-13,139.0,139.0,134.0,134.0,134.0,2166
2023-04-14,136.0,137.5,133.0,137.0,137.0,616
2023-04-17,137.0,144.0,135.0,138.5,138.5,1572
2023-04-18,138.0,141.5,126.0,127.0,127.0,6351
2023-04-19,129.0,131.0,125.0,130.0,130.0,3120
2023-04-20,131.5,136.5,130.5,135.0,135.0,3915
2023-04-21,135.5,137.0,128.5,135.5,135.5,3170
2023-04-24,135.5,137.0,132.0,135.0,135.0,949
2023-04-25,135.5,135.5,130.0,135.0,135.0,4172
2023-04-26,133.5,134.0,129.0,133.0,133.0,2294
2023-04-27,133.5,136.0,130.5,131.5,131.5,3014
2023-04-28,133.0,133.0,129.0,131.0,131.0,1117
2023-05-02,130.0,137.0,130.0,137.0,137.0,1697
2023-05-04,137.0,140.0,137.0,137.0,137.0,2606
2023-05-05,137.0,138.5,137.0,138.0,138.0,2729
2023-05-08,138.0,139.5,137.0,138.0,138.0,2571
2023-05-09,137.0,147.0,137.0,140.0,140.0,5952
2023-05-10,142.5,144.5,140.0,140.0,140.0,1750
2023-05-11,143.0,143.0,139.0,139.0,139.0,1272
2023-05-12,139.0,142.5,128.5,141.0,141.0,5760
2023-05-15,126.0,128.5,116.0,128.0,128.0,26880
2023-05-16,128.0,132.0,122.5,132.0,132.0,3512
2023-05-17,132.0,132.0,123.0,123.0,123.0,2880
2023-05-18,121.5,121.5,119.0,121.0,121.0,1716
2023-05-19,120.5,120.5,113.0,115.5,115.5,4293
2023-05-22,114.5,115.5,109.5,111.5,111.5,8939
2023-05-23,112.0,116.5,112.0,115.0,115.0,932
2023-05-24,114.0,114.0,108.5,110.0,110.0,2884
2023-05-25,109.5,112.0,108.5,109.0,109.0,1152
2023-05-26,109.0,128.0,109.0,122.0,122.0,11369
2023-05-29,125.0,132.0,124.5,127.0,127.0,4707
2023-05-30,129.5,129.5,124.0,127.0,127.0,1911
2023-05-31,127.0,127.0,121.5,125.0,125.0,1511
2023-06-01,121.0,137.0,121.0,130.0,130.0,4752
2023-06-02,130.0,136.0,128.0,136.0,136.0,1757
2023-06-05,139.0,161.0,139.0,152.5,152.5,33972
2023-06-06,160.0,165.0,155.5,157.0,157.0,13830
2023-06-07,156.5,158.5,141.5,143.5,143.5,11317
2023-06-09,144.0,151.0,144.0,149.0,149.0,5583
2023-06-12,150.0,151.5,143.5,145.0,145.0,5350
2023-06-13,145.0,147.5,138.0,140.0,140.0,4764
2023-06-14,140.0,151.0,135.0,140.0,140.0,24891
2023-06-15,140.0,151.0,140.0,141.0,141.0,10252
2023-06-16,143.0,147.5,141.0,141.0,141.0,5668
2023-06-19,142.5,150.0,142.5,144.5,144.5,8412
2023-06-20,148.5,149.0,143.5,144.0,144.0,5240
2023-06-21,145.5,147.0,143.0,143.0,143.0,4361
2023-06-22,144.0,150.0,144.0,149.0,149.0,6139
2023-06-23,152.0,156.5,150.0,153.0,153.0,7835
2023-06-26,155.0,155.0,147.5,149.0,149.0,1739
2023-06-27,148.5,149.0,143.5,148.0,148.0,8070
2023-06-28,148.0,150.0,146.0,150.0,150.0,2823
2023-06-29,150.0,153.0,147.0,148.5,148.5,2353
2023-06-30,149.0,150.0,147.5,149.5,149.5,987
2023-07-03,149.0,149.0,145.0,148.5,148.5,3649
2023-07-04,148.5,149.0,145.5,147.5,147.5,3244
2023-07-05,147.0,147.0,144.0,146.0,146.0,1838
2023-07-06,144.0,146.0,143.0,145.5,145.5,1782
2023-07-07,146.0,147.0,144.0,146.5,146.5,2808
2023-07-10,145.0,146.5,144.0,146.5,146.5,2498
2023-07-11,154.0,173.0,148.5,163.0,163.0,22383
2023-07-12,163.5,166.5,160.5,164.0,164.0,4262
2023-07-13,165.5,166.0,160.0,166.0,166.0,3310
2023-07-14,175.0,195.0,168.0,185.0,185.0,23894
2023-07-17,184.0,192.0,181.5,182.0,182.0,4305
2023-07-18,183.0,185.0,179.0,183.5,183.5,2538
2023-07-19,183.5,197.0,181.0,192.0,192.0,9530
2023-07-20,188.0,189.0,179.0,186.0,186.0,4688
2023-07-21,186.0,189.0,181.5,187.5,187.5,1763
2023-07-24,185.0,188.5,175.5,178.0,178.0,7748
2023-07-25,178.0,181.0,172.5,180.0,180.0,3132
2023-07-26,180.0,180.0,172.5,173.5,173.5,932
2023-07-27,174.0,187.0,174.0,187.0,187.0,2710
2023-07-28,186.0,187.0,179.0,184.0,184.0,2249
2023-07-31,180.0,182.0,176.0,179.0,179.0,2734
2023-08-01,176.0,180.0,175.0,176.0,176.0,1267
2023-08-02,174.0,174.0,169.5,170.0,170.0,2309
2023-08-03,169.0,169.5,166.0,167.0,167.0,2956
2023-08-04,166.0,173.5,166.0,170.5,170.5,3285
2023-08-07,170.5,172.0,164.5,166.5,166.5,5293
2023-08-08,166.5,168.5,164.5,165.0,165.0,1066
2023-08-09,164.5,166.5,161.5,164.5,164.5,1510
2023-08-10,164.5,166.5,160.5,160.5,160.5,1268
2023-08-11,160.5,165.0,160.5,162.0,162.0,1518
2023-08-14,162.0,177.5,160.0,175.5,175.5,3183
2023-08-16,177.0,177.0,165.5,168.5,168.5,1651
2023-08-17,169.0,169.0,164.0,168.0,168.0,1583
2023-08-18,168.0,168.0,162.0,165.0,165.0,575
2023-08-21,162.0,169.0,161.0,169.0,169.0,1518
2023-08-22,168.0,173.0,165.5,172.0,172.0,1122
2023-08-23,173.0,173.0,165.0,169.5,169.5,875
2023-08-24,161.0,170.0,159.0,160.0,160.0,4240
2023-08-25,162.0,167.5,159.0,161.0,161.0,2369
2023-08-28,161.0,166.5,161.0,161.0,161.0,1242
2023-08-29,161.0,165.0,158.0,162.0,162.0,1353
2023-08-30,163.0,171.0,163.0,165.0,165.0,903
2023-08-31,172.0,175.0,170.0,174.0,174.0,2702
