Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2023-04-26,21170.08,21189.24,21021.59,21145.48,46,63,1,1
2023-04-27,21101.23,21183.6,21056.44,21183.6,46,63,1,1
2023-04-28,21156.02,21239.15,21044.34,21140.78,46,63,1,1
2023-05-02,21171.21,21199.37,21101.61,21130.57,46,63,1,1
2023-05-04,21024.41,21073.79,20865.13,20887.42,46,63,1,1
2023-05-05,20913.58,20978.27,20836.57,20978.27,46,63,1,1
2023-05-08,20966.11,21129.4,20966.11,21104.19,46,63,1,1
2023-05-09,21154.37,21220.54,21074.66,21209.98,46,63,1,1
2023-05-10,21205.15,21331.3,21165.39,21326.28,46,63,1,1
2023-05-11,21276.53,21315.82,21167.25,21210.86,46,63,1,1
2023-05-12,21242.48,21295.02,21200.13,21240.45,46,63,1,1
2023-05-15,21243.3,21305.48,21220.41,21305.48,46,63,1,1
2023-05-16,21333.79,21499.41,21319.75,21499.41,46,63,1,1
2023-05-17,21502.64,21540.36,21443.81,21484.3,46,63,1,1
2023-05-18,21553.33,21654.21,21409.65,21423.41,46,63,1,1
2023-05-19,21462.14,21509.82,21424.93,21487.11,46,63,1,1
2023-05-22,21527.32,21633.53,21465.01,21513.76,46,63,1,1
2023-05-23,21588.84,21595.44,21493.54,21513.25,46,63,1,1
2023-05-24,21490.72,21499.01,21266.93,21499.01,46,63,1,1
2023-05-25,21436.57,21453.92,21247.98,21275.3,46,63,1,1
2023-05-26,21209.21,21382.74,21209.21,21368.76,46,63,1,1
2023-05-29,21418.9,21437.44,21347.62,21416.21,46,63,1,1
2023-05-30,21446.03,21499.25,21406.57,21446.36,46,63,1,1
2023-05-31,21409.16,21409.16,20983.03,20990.91,46,63,1,1
2023-06-01,21025.08,21099.58,21006.23,21062.32,46,63,1,1
2023-06-02,21150.03,21363.7,21150.03,21362.77,46,63,1,1
2023-06-05,21353.97,21393.13,21292.62,21362.63,46,63,1,1
2023-06-06,21376.24,21462.85,21356.46,21462.85,46,63,1,1
2023-06-07,21456.49,21488.42,21392.93,21471.53,46,63,1,1
2023-06-09,21508.23,21606.28,21498.31,21606.14,46,63,1,1
2023-06-12,21659.41,21664.36,21530.66,21559.09,46,63,1,1
2023-06-13,21588.95,21613.6,21375.05,21375.05,46,63,1,1
2023-06-14,21385.0,21427.84,21323.26,21382.91,46,63,1,1
2023-06-15,21416.64,21436.16,21277.58,21378.46,46,63,1,1
2023-06-16,21367.7,21483.94,21363.21,21386.24,46,63,1,1
2023-06-19,21455.54,21532.73,21417.11,21494.5,46,63,1,1
2023-06-20,21463.3,21470.73,21370.75,21371.58,46,63,1,1
2023-06-21,21370.34,21423.9,21327.31,21423.9,46,63,1,1
2023-06-22,21416.21,21464.52,21356.56,21464.52,46,63,1,1
2023-06-23,21486.8,21507.21,21363.21,21427.63,46,63,1,1
2023-06-26,21403.9,21440.22,21361.73,21390.33,46,63,1,1
2023-06-27,21412.78,21413.96,21302.78,21383.4,46,63,1,1
2023-06-28,21447.22,21508.89,21412.73,21485.66,46,63,1,1
2023-06-29,21424.23,21566.16,21421.26,21526.76,46,63,1,1
2023-06-30,21573.52,21701.3,21567.23,21701.3,46,63,1,1
2023-07-03,21692.16,21728.68,21609.39,21692.76,46,63,1,1
2023-07-04,21733.04,21750.68,21649.8,21691.45,46,63,1,1
2023-07-05,21671.31,21686.9,21507.95,21681.25,46,63,1,1
2023-07-06,21659.35,21671.53,21497.0,21592.66,46,63,1,1
2023-07-07,21574.53,21635.75,21535.08,21567.63,46,63,1,1
2023-07-10,21565.17,21650.15,21565.17,21650.15,46,63,1,1
2023-07-11,21671.4,21781.88,21640.86,21764.96,46,63,1,1
2023-07-12,21766.02,21861.34,21753.17,21859.63,46,63,1,1
2023-07-13,21889.8,21947.48,21874.77,21929.66,46,63,1,1
2023-07-14,21967.66,22154.37,21951.85,22154.37,46,63,1,1
2023-07-17,22122.15,22174.26,22060.83,22093.78,46,63,1,1
2023-07-18,22105.5,22186.57,22018.66,22165.11,46,63,1,1
2023-07-19,22179.98,22203.76,22111.53,22143.86,46,63,1,1
2023-07-20,22172.77,22196.06,21964.03,21992.24,46,63,1,1
2023-07-21,22003.4,22040.31,21942.46,21969.68,46,63,1,1
2023-07-24,21968.9,22022.64,21887.65,21962.19,46,63,1,1
2023-07-25,21952.63,22024.73,21901.58,21922.49,46,63,1,1
2023-07-26,21939.09,21951.19,21810.03,21833.62,46,63,1,1
2023-07-27,21855.3,21922.55,21819.12,21917.98,46,63,1,1
2023-07-28,21884.64,21965.09,21848.72,21958.04,46,63,1,1
2023-07-31,21951.12,21982.31,21834.89,21948.78,46,63,1,1
2023-08-01,21930.66,21967.22,21899.51,21930.17,46,63,1,1
2023-08-02,21924.28,21927.91,21698.77,21721.33,46,63,1,1
2023-08-03,21678.25,21704.4,21597.75,21618.02,46,63,1,1
2023-08-04,21690.39,21713.62,21629.0,21635.52,46,63,1,1
2023-08-07,21639.72,21656.52,21490.43,21509.44,46,63,1,1
2023-08-08,21525.55,21543.01,21296.08,21333.18,46,63,1,1
2023-08-09,21349.35,21431.8,21257.75,21287.0,46,63,1,1
2023-08-10,21302.96,21482.15,21245.3,21482.15,46,63,1,1
2023-08-11,21478.79,21543.23,21449.42,21449.42,46,63,1,1
2023-08-14,21475.9,21612.42,21411.54,21583.12,46,63,1,1
2023-08-16,21538.4,21538.4,21257.15,21348.66,46,63,1,1
2023-08-17,21341.55,21341.55,21229.93,21244.1,46,63,1,1
2023-08-18,21226.43,21226.43,20990.16,21105.0,46,63,1,1
2023-08-21,21076.0,21114.57,20978.63,21064.98,46,63,1,1
2023-08-22,21059.76,21117.09,21032.79,21079.66,46,63,1,1
2023-08-23,21101.58,21103.25,20952.9,21067.67,46,63,1,1
2023-08-24,21089.17,21117.23,20895.25,20895.25,46,63,1,1
2023-08-25,20864.25,20977.88,20845.76,20945.39,46,63,1,1
2023-08-28,21000.92,21047.65,20935.78,20959.46,46,63,1,1
2023-08-29,20998.49,21015.23,20930.03,21003.86,46,63,1,1
2023-08-30,21080.23,21085.87,20915.08,21041.31,46,63,1,1
2023-08-31,21061.43,21115.96,21033.81,21064.73,46,63,1,1
2023-09-01,21066.81,21243.31,21066.81,21243.31,46,63,1,1
2023-09-04,21266.1,21370.63,21249.92,21253.58,46,63,1,1
2023-09-05,21290.64,21334.41,21266.4,21311.43,46,63,1,1
