Date,Open,High,Low,Close,Adjusted_close,Volume
2023-06-27,0.9,0.9,0.9,0.9,0.9,636
2023-06-28,0.892,0.9,0.892,0.896,0.896,17050
2023-06-29,0.89,0.9,0.888,0.9,0.9,6200
2023-06-30,0.902,0.91,0.9,0.908,0.908,3325
2023-07-03,0.912,0.918,0.9,0.902,0.902,3612
2023-07-04,0.902,0.918,0.902,0.918,0.918,2935
2023-07-05,0.914,0.92,0.902,0.92,0.92,15077
2023-07-06,0.918,0.918,0.902,0.902,0.902,8351
2023-07-07,0.916,0.93,0.9,0.928,0.928,47751
2023-07-10,0.94,0.94,0.93,0.938,0.938,27602
2023-07-11,0.942,0.98,0.9,0.94,0.94,43704
2023-07-12,0.922,1.01,0.92,0.98,0.98,148729
2023-07-13,0.978,1.02,0.97,0.996,0.996,18366
2023-07-14,0.99,1.015,0.954,0.996,0.996,13628
2023-07-17,0.998,1.015,0.962,0.996,0.996,8824
2023-07-18,0.972,0.992,0.966,0.992,0.992,15978
2023-07-19,0.992,0.992,0.95,0.972,0.972,20897
2023-07-20,0.968,0.968,0.95,0.96,0.96,12800
2023-07-21,0.95,0.958,0.92,0.958,0.958,14909
2023-07-24,0.93,0.956,0.93,0.956,0.956,10393
2023-07-25,0.932,0.948,0.924,0.946,0.946,9161
2023-07-26,0.946,0.95,0.93,0.948,0.948,8617
2023-07-27,0.94,0.96,0.924,0.96,0.96,19935
2023-07-28,0.95,0.954,0.902,0.94,0.94,21694
2023-07-31,0.938,0.95,0.92,0.93,0.93,28946
2023-08-01,0.93,0.95,0.93,0.93,0.93,13650
2023-08-02,0.922,0.924,0.92,0.92,0.92,14204
2023-08-03,0.912,0.948,0.91,0.94,0.94,28677
2023-08-04,0.94,0.94,0.92,0.94,0.94,17155
2023-08-07,0.92,0.93,0.9,0.9,0.9,13151
2023-08-08,0.906,0.92,0.906,0.908,0.908,848
2023-08-09,0.91,0.91,0.896,0.896,0.896,9954
2023-08-10,0.9,0.91,0.9,0.91,0.91,4277
2023-08-11,0.92,0.928,0.92,0.922,0.922,368
2023-08-14,0.902,0.92,0.89,0.92,0.92,17960
2023-08-16,0.924,0.924,0.9,0.922,0.922,1487
2023-08-17,0.92,0.96,0.92,0.92,0.92,12494
2023-08-18,0.93,0.954,0.91,0.91,0.91,10968
2023-08-21,0.94,1.0,0.94,0.956,0.956,82385
2023-08-22,0.93,0.95,0.87,0.902,0.902,72176
2023-08-23,0.94,0.94,0.846,0.894,0.894,65990
2023-08-24,0.872,0.91,0.872,0.878,0.878,17916
2023-08-25,0.88,0.908,0.88,0.88,0.88,32066
2023-08-28,0.88,0.88,0.88,0.88,0.88,11000
2023-08-29,0.88,0.914,0.876,0.876,0.876,7272
2023-08-30,0.88,0.886,0.876,0.878,0.878,1570
