Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2023-06-26,2506.46,2546.48,2488.32,2538.25,-1,-1,0,0
2023-06-27,2548.29,2554.8,2488.07,2504.92,-1,-1,0,0
2023-06-28,2523.83,2537.36,2494.8,2513.97,-1,-1,0,0
2023-06-29,2519.19,2539.75,2514.99,2534.19,-1,-1,0,0
2023-06-30,2542.44,2544.03,2513.04,2534.38,-1,-1,0,0
2023-07-03,2535.26,2559.45,2528.4,2556.33,-1,-1,0,0
2023-07-04,2556.33,2556.33,2526.85,2528.91,-1,-1,0,0
2023-07-05,2520.87,2521.69,2478.61,2478.75,-1,-1,0,0
2023-07-06,2459.25,2490.44,2447.37,2475.66,-1,-1,0,0
2023-07-07,2473.12,2502.84,2471.03,2501.23,-1,-1,0,0
2023-07-10,2489.12,2508.69,2482.58,2506.96,-1,-1,0,0
2023-07-11,2524.94,2528.33,2510.45,2521.66,-1,-1,0,0
2023-07-12,2532.4,2596.16,2531.29,2596.14,-1,-1,0,0
2023-07-13,2596.7,2616.05,2590.06,2600.46,-1,-1,0,0
2023-07-14,2593.91,2632.66,2590.47,2615.5,-1,-1,0,0
2023-07-17,2608.24,2652.55,2608.24,2640.07,-1,-1,0,0
2023-07-18,2644.18,2668.35,2635.59,2668.35,-1,-1,0,0
2023-07-19,2676.68,2687.69,2661.13,2674.69,-1,-1,0,0
2023-07-20,2664.86,2682.31,2654.53,2659.98,-1,-1,0,0
2023-07-21,2662.43,2664.98,2642.91,2657.12,-1,-1,0,0
2023-07-24,2661.43,2684.93,2661.43,2679.13,-1,-1,0,0
2023-07-25,2684.28,2696.91,2671.18,2691.4,-1,-1,0,0
2023-07-26,2694.76,2696.84,2658.06,2668.18,-1,-1,0,0
2023-07-27,2680.73,2702.68,2671.89,2696.07,-1,-1,0,0
2023-07-28,2687.4,2700.96,2675.31,2696.33,-1,-1,0,0
2023-07-31,2701.55,2711.26,2693.4,2703.06,-1,-1,0,0
2023-08-01,2703.61,2703.61,2679.63,2697.22,-1,-1,0,0
2023-08-02,2668.51,2670.53,2641.67,2641.67,-1,-1,0,0
2023-08-03,2636.7,2643.21,2614.6,2639.54,-1,-1,0,0
2023-08-04,2662.4,2676.3,2653.87,2672.22,-1,-1,0,0
2023-08-07,2665.88,2669.43,2644.11,2651.74,-1,-1,0,0
2023-08-08,2637.48,2637.48,2594.77,2602.91,-1,-1,0,0
2023-08-09,2608.26,2618.73,2585.29,2593.76,-1,-1,0,0
2023-08-10,2600.83,2648.56,2600.83,2633.02,-1,-1,0,0
2023-08-11,2618.68,2621.53,2595.03,2606.4,-1,-1,0,0
2023-08-14,2588.55,2605.25,2578.5,2583.82,-1,-1,0,0
2023-08-16,2566.1,2567.99,2525.72,2531.47,-1,-1,0,0
2023-08-17,2528.91,2542.71,2491.37,2506.01,-1,-1,0,0
2023-08-18,2487.46,2502.53,2476.93,2498.73,-1,-1,0,0
2023-08-21,2496.34,2509.09,2482.95,2496.56,-1,-1,0,0
2023-08-22,2510.36,2516.49,2486.04,2491.41,-1,-1,0,0
2023-08-23,2498.92,2502.92,2466.6,2496.54,-1,-1,0,0
2023-08-24,2514.6,2525.9,2487.79,2490.36,-1,-1,0,0
2023-08-25,2462.61,2497.25,2460.72,2477.56,-1,-1,0,0
2023-08-28,2494.21,2526.45,2478.4,2523.86,-1,-1,0,0
2023-08-29,2528.4,2539.68,2514.91,2528.59,-1,-1,0,0
2023-08-30,2533.6,2544.34,2521.27,2538.28,-1,-1,0,0
2023-08-31,2537.01,2545.18,2511.72,2511.93,-1,-1,0,0
2023-09-01,2509.42,2542.34,2505.3,2536.5,-1,-1,0,0
2023-09-04,2539.06,2550.22,2501.49,2503.55,-1,-1,0,0
2023-09-05,2500.56,2525.38,2477.52,2479.88,-1,-1,0,0
2023-09-06,2463.19,2471.67,2400.53,2420.42,-1,-1,0,0
2023-09-07,2405.77,2425.48,2362.33,2383.22,-1,-1,0,0
2023-09-08,2399.8,2410.16,2382.73,2407.5,-1,-1,0,0
2023-09-11,2429.65,2433.74,2397.94,2404.88,-1,-1,0,0
2023-09-12,2410.94,2412.06,2394.65,2396.87,-1,-1,0,0
